Jurkat_T_cell	Memory_T_cell	Naive_T_cell	Th17_T_cell
chr17_8695190_8695690	0	0	0	0
chr17_8710280_8710780	0	0	0	0
chr17_8770782_8771282	0	0	0	0
chr17_8788406_8788906	0	0	0	0
chr17_8802292_8802792	1	0	1	1
chr17_8838373_8838873	0	0	0	0
chr17_8842686_8843186	0	0	0	0
chr17_8857560_8858060	0	0	1	1
chr17_8867997_8868497	0	0	0	0
chr17_8868864_8869364	0	0	0	0
chr17_8901236_8901736	0	0	0	0
chr17_8924285_8924785	0	0	0	0
chr17_9103026_9103526	0	0	0	0
chr17_9130007_9130507	0	0	0	0
chr17_9143275_9143775	0	0	0	0
chr17_9367705_9368205	0	0	0	0
chr17_9373486_9373986	0	0	0	0
chr17_9457985_9458485	0	0	0	0
chr17_9478979_9479479	0	0	0	0
chr17_9479704_9480204	0	0	0	0
chr17_9548184_9548684	0	0	0	0
chr17_9569616_9570116	0	0	0	0
chr17_9589669_9590169	0	0	0	0
chr17_9754549_9755049	0	0	0	0
chr17_9793391_9793891	0	0	0	0
chr17_9823110_9823610	0	0	0	0
chr17_9939687_9940187	0	0	0	0
chr17_10018432_10018932	1	0	0	0
chr17_10031219_10031719	0	0	0	0
chr17_10048253_10048753	0	0	0	0
chr17_10055271_10055771	0	0	0	0
chr17_10060249_10060749	0	0	0	0
chr17_10101921_10102421	1	0	0	0
chr17_10130136_10130636	0	0	0	0
chr17_10519781_10520281	0	0	0	0
chr17_10549642_10550142	0	0	0	0
chr17_10600665_10601165	1	0	1	0
chr17_10603155_10603655	0	0	0	0
chr17_10632778_10633278	0	0	0	1
chr17_10647655_10648155	0	0	0	0
chr17_10742688_10743188	0	0	0	0
chr17_10748278_10748778	1	0	0	0
chr17_11547570_11548070	0	0	0	0
chr17_11701160_11701660	0	0	0	0
chr17_11858591_11859091	0	0	0	0
chr17_11900602_11901102	1	0	1	1
chr17_11923808_11924308	0	0	1	0
chr17_11936073_11936573	0	0	0	0
chr17_12224115_12224615	0	0	0	0
chr17_12245969_12246469	0	0	0	0
chr17_12302790_12303290	0	0	0	0
chr17_12449221_12449721	0	0	0	0
chr17_12762911_12763411	0	0	0	0
chr17_12887912_12888412	0	0	0	0
chr17_12898791_12899291	0	0	0	0
chr17_12921154_12921654	1	1	1	1
chr17_12927704_12928204	0	0	0	0
chr17_13017751_13018251	0	0	0	0
chr17_13047944_13048444	0	0	0	0
chr17_13288621_13289121	0	0	0	0
chr17_13498020_13498520	0	0	0	0
chr17_13601787_13602287	0	0	0	0
chr17_13883465_13883965	0	0	0	0
chr17_13922843_13923343	0	0	0	0
chr17_13972567_13973067	0	0	1	0
chr17_14104395_14104895	0	0	0	0
chr17_14104917_14105417	0	1	0	0
chr17_14204042_14204542	1	1	1	1
chr17_14205795_14206295	0	0	0	0
chr17_14212611_14213111	0	0	1	0
chr17_14222135_14222635	1	0	0	0
chr17_14255366_14255866	0	0	0	0
chr17_14262585_14263085	0	0	0	0
chr17_14307758_14308258	0	0	1	0
chr17_14331719_14332219	0	0	0	0
chr17_14362037_14362537	0	0	0	0
chr17_14508561_14509061	0	0	0	0
chr17_14596620_14597120	0	0	0	0
chr17_14641584_14642084	0	0	0	1
chr17_14716914_14717414	0	0	0	0
chr17_15074683_15075183	0	0	0	0
chr17_15207723_15208223	0	0	0	0
chr17_15347946_15348446	1	0	0	0
chr17_15406027_15406527	0	0	0	0
chr17_15466835_15467335	0	0	0	0
chr17_15554859_15555359	0	0	0	0
chr17_15587385_15587885	0	0	0	0
chr17_15589023_15589523	0	0	0	0
chr17_15602636_15603136	1	0	0	0
chr17_15731983_15732483	0	0	0	0
chr17_15752292_15752792	0	0	0	0
chr17_15862269_15862769	1	0	0	0
chr17_15868848_15869348	0	0	0	0
chr17_15884451_15884951	0	0	0	0
chr17_15902659_15903159	0	0	1	0
chr17_16118663_16119163	0	0	0	0
chr17_16170958_16171458	0	0	1	0
chr17_16189143_16189643	1	0	1	0
chr17_16252714_16253214	1	0	0	0
chr17_16267008_16267508	0	0	0	0
chr17_16272818_16273318	0	0	0	1
chr17_16283990_16284490	0	0	1	0
chr17_16289861_16290361	1	0	1	0
chr17_16319661_16320161	1	1	1	1
chr17_16331309_16331809	0	0	0	0
chr17_16341852_16342352	1	1	1	1
chr17_16356473_16356973	0	0	0	0
chr17_16395791_16396291	0	0	0	0
chr17_16405085_16405585	0	0	0	0
chr17_16424520_16425020	0	0	0	0
chr17_16438801_16439301	1	0	1	1
chr17_16440065_16440565	0	0	1	0
chr17_16472343_16472843	0	0	1	0
chr17_16487385_16487885	1	0	1	1
chr17_16492431_16492931	0	0	0	0
chr17_16556817_16557317	0	0	1	0
chr17_16775676_16776176	0	0	0	0
chr17_16776352_16776852	0	0	0	0
chr17_16819251_16819751	0	0	0	0
chr17_16873646_16874146	1	0	0	0
chr17_16891418_16891918	0	0	0	0
chr17_16894628_16895128	0	0	0	0
chr17_16905031_16905531	1	0	0	0
chr17_16945403_16945903	1	0	1	1
chr17_16955098_16955598	0	0	0	1
chr17_16966766_16967266	0	0	0	0
chr17_17022700_17023200	0	0	0	1
chr17_17049985_17050485	0	0	0	0
chr17_17085286_17085786	1	0	0	0
chr17_17109459_17109959	0	0	0	0
chr17_17140514_17141014	0	0	1	0
chr17_17183837_17184337	1	0	1	1
chr17_17184363_17184863	1	0	1	1
chr17_17206394_17206894	0	0	0	0
chr17_17207842_17208342	0	0	0	0
chr17_17208731_17209231	0	0	0	0
chr17_17216872_17217372	0	0	0	0
chr17_17259317_17259817	0	0	0	0
chr17_17266829_17267329	0	0	0	0
chr17_17283104_17283604	0	0	0	0
chr17_17294946_17295446	1	0	1	0
chr17_17307080_17307580	1	0	0	0
chr17_17319313_17319813	0	0	0	0
chr17_17371938_17372438	0	0	0	0
chr17_17380049_17380549	0	0	0	0
chr17_17399517_17400017	0	0	0	0
chr17_17400043_17400543	0	0	0	0
chr17_17495020_17495520	1	0	1	1
chr17_17516931_17517431	0	0	0	0
chr17_17524808_17525308	0	0	0	0
chr17_17538364_17538864	0	0	0	0
chr17_17545061_17545561	0	0	0	0
chr17_17566569_17567069	0	0	0	0
chr17_17584381_17584881	0	0	0	0
chr17_17586275_17586775	0	0	0	0
chr17_17597466_17597966	0	0	0	0
chr17_17632913_17633413	0	0	0	0
chr17_17655261_17655761	1	0	1	1
chr17_17661760_17662260	1	0	0	0
chr17_17688132_17688632	0	0	0	0
chr17_17695978_17696478	0	0	0	0
chr17_17726760_17727260	0	0	1	0
chr17_17739440_17739940	0	0	1	0
chr17_17740127_17740627	0	0	0	0
chr17_17743302_17743802	0	0	0	1
chr17_17752315_17752815	0	0	0	0
chr17_17753282_17753782	1	0	0	0
chr17_17763447_17763947	1	0	0	0
chr17_17795157_17795657	1	0	0	0
chr17_17817327_17817827	0	0	0	0
chr17_17822429_17822929	0	0	0	0
chr17_17875714_17876214	1	1	1	1
chr17_17914627_17915127	0	0	0	0
chr17_17929629_17930129	0	0	0	0
chr17_17936733_17937233	0	0	0	0
chr17_17942311_17942811	1	0	1	1
chr17_17991018_17991518	0	0	0	1
chr17_18032337_18032837	0	0	0	0
chr17_18044405_18044905	0	0	0	1
chr17_18057123_18057623	0	0	0	0
chr17_18061331_18061831	0	0	0	0
chr17_18086454_18086954	1	1	1	1
chr17_18120644_18121144	0	0	0	0
chr17_18128526_18129026	1	0	1	0
chr17_18151543_18152043	0	0	0	0
chr17_18161280_18161780	0	0	0	0
chr17_18161800_18162300	0	0	0	0
chr17_18163769_18164269	1	0	1	0
chr17_18218171_18218671	1	1	1	1
chr17_18266657_18267157	0	0	1	0
chr17_18380190_18380690	0	0	1	0
chr17_18467155_18467655	1	0	0	0
chr17_18528830_18529330	0	1	1	0
chr17_18585492_18585992	0	0	1	0
chr17_18601066_18601566	0	0	1	0
chr17_18684255_18684755	1	0	1	0
chr17_18759318_18759818	1	0	1	0
chr17_18761104_18761604	0	0	1	0
chr17_18804177_18804677	1	0	1	0
chr17_18829728_18830228	0	0	0	0
chr17_18858814_18859314	0	0	1	0
chr17_18864025_18864525	0	0	0	0
chr17_18907602_18908102	0	0	0	0
chr17_18966891_18967391	1	0	1	0
chr17_19015210_19015710	1	0	1	0
chr17_19091169_19091669	0	0	0	0
chr17_19140553_19141053	0	0	0	0
chr17_19209556_19210056	1	0	0	0
chr17_19241311_19241811	0	0	0	0
chr17_19265948_19266448	1	0	1	0
chr17_19280772_19281272	1	0	1	0
chr17_19281380_19281880	1	0	1	0
chr17_19287901_19288401	0	0	0	0
chr17_19350322_19350822	0	0	0	0
chr17_19405780_19406280	0	0	0	0
chr17_19411424_19411924	0	0	1	0
chr17_19436933_19437433	0	0	0	0
chr17_19551760_19552260	1	0	1	1
chr17_19582730_19583230	0	0	0	0
chr17_19648120_19648620	0	0	0	0
chr17_19669745_19670245	0	0	0	0
chr17_19675351_19675851	0	0	1	0
chr17_19773386_19773886	1	0	0	0
chr17_19779872_19780372	1	0	0	0
chr17_19880931_19881431	0	0	1	0
chr17_19896018_19896518	1	0	1	0
chr17_19912365_19912865	0	0	0	0
chr17_20019944_20020444	0	0	0	0
chr17_20024863_20025363	0	0	0	0
chr17_20058985_20059485	0	0	1	1
chr17_20137542_20138042	0	0	0	0
chr17_20149980_20150480	0	0	0	0
chr17_20205533_20206033	0	0	0	0
chr17_20224035_20224535	0	0	0	0
chr17_20811784_20812284	0	0	0	0
chr17_20896127_20896627	0	0	0	0
chr17_20937580_20938080	0	0	0	0
chr17_20946440_20946940	1	1	1	1
chr17_21002316_21002816	1	0	1	0
chr17_21022838_21023338	0	0	0	0
chr17_21029119_21029619	0	0	0	0
chr17_21030007_21030507	0	0	1	0
chr17_21035639_21036139	0	0	0	0
chr17_21111901_21112401	0	0	0	0
chr17_21117429_21117929	0	0	1	1
chr17_21156570_21157070	0	0	1	0
chr17_21178958_21179458	0	0	1	0
chr17_21183256_21183756	0	0	0	0
chr17_21187668_21188168	1	0	1	0
chr17_21191069_21191569	0	1	1	1
chr17_21219756_21220256	0	0	0	0
chr17_21226202_21226702	0	0	0	0
chr17_21256518_21257018	0	0	0	0
chr17_21322936_21323436	0	0	0	0
chr17_21360377_21360877	1	0	1	0
chr17_21414862_21415362	0	0	0	0
chr17_21416153_21416653	0	0	0	0
chr17_21436230_21436730	0	0	0	0
chr17_21454672_21455172	0	0	1	0
chr17_21742818_21743318	0	0	0	0
chr17_21837187_21837687	0	0	0	0
chr17_25543709_25544209	0	0	0	0
chr17_25544510_25545010	0	0	0	0
chr17_25560708_25561208	0	0	0	0
chr17_25563724_25564224	0	0	0	0
chr17_25572246_25572746	0	0	0	0
chr17_25609257_25609757	0	0	0	0
chr17_25621275_25621775	1	0	0	0
chr17_25648033_25648533	0	0	0	0
chr17_25659607_25660107	0	0	0	1
chr17_25671189_25671689	0	0	0	0
chr17_25680687_25681187	0	0	0	0
chr17_25705779_25706279	0	0	0	0
chr17_25707863_25708363	0	0	0	0
chr17_25720105_25720605	0	0	0	0
chr17_25783178_25783678	0	0	0	1
chr17_25800603_25801103	0	0	1	0
chr17_25808323_25808823	0	0	0	0
chr17_25857904_25858404	0	0	0	0
chr17_25909755_25910255	0	0	0	0
chr17_25926816_25927316	0	0	0	0
chr17_25957909_25958409	0	0	0	0
chr17_25978924_25979424	1	0	0	0
chr17_25981549_25982049	1	0	0	0
chr17_26003208_26003708	0	0	0	0
chr17_26132395_26132895	0	0	0	0
chr17_26135019_26135519	1	0	0	0
chr17_26173135_26173635	0	0	0	0
chr17_26206955_26207455	0	0	0	0
chr17_26220199_26220699	0	0	1	1
chr17_26368195_26368695	1	1	1	1
chr17_26398938_26399438	0	0	0	0
chr17_26477979_26478479	0	0	0	0
chr17_26501550_26502050	1	0	0	0
chr17_26578587_26579087	0	0	0	0
chr17_26605275_26605775	0	0	0	0
chr17_26645960_26646460	1	1	1	1
chr17_26662376_26662876	1	1	1	1
chr17_26684389_26684889	1	0	1	1
chr17_26698131_26698631	0	0	0	0
chr17_26711371_26711871	0	1	0	0
chr17_26732532_26733032	0	0	0	0
chr17_26743824_26744324	0	0	0	0
chr17_26821643_26822143	0	0	0	0
chr17_26846124_26846624	1	0	0	0
chr17_26867650_26868150	0	0	0	0
chr17_26875022_26875522	0	0	0	0
chr17_26876663_26877163	0	0	0	0
chr17_26879452_26879952	0	0	0	0
chr17_26897748_26898248	0	0	0	0
chr17_26898377_26898877	1	0	1	0
chr17_26903747_26904247	1	1	1	1
chr17_26912785_26913285	1	0	0	0
chr17_26925788_26926288	1	0	1	0
chr17_26926421_26926921	0	0	1	0
chr17_26941334_26941834	0	0	0	0
chr17_26972016_26972516	0	1	1	0
chr17_26978375_26978875	0	1	0	0
chr17_26988798_26989298	0	1	1	0
chr17_27003111_27003611	0	0	0	0
chr17_27019188_27019688	0	0	0	0
chr17_27038199_27038699	0	1	0	0
chr17_27039153_27039653	0	0	0	0
chr17_27046580_27047080	1	1	1	1
chr17_27053843_27054343	1	0	1	0
chr17_27054993_27055493	0	0	1	0
chr17_27055647_27056147	0	1	1	1
chr17_27065685_27066185	1	0	0	0
chr17_27070701_27071201	0	0	0	0
chr17_27077022_27077522	0	0	1	0
chr17_27090629_27091129	0	0	0	0
chr17_27139492_27139992	1	1	1	1
chr17_27169374_27169874	0	0	0	0
chr17_27175626_27176126	0	0	0	0
chr17_27181623_27182123	1	1	1	0
chr17_27198105_27198605	0	0	0	0
chr17_27223897_27224397	0	0	1	0
chr17_27229893_27230393	1	1	1	1
chr17_27253006_27253506	0	1	1	0
chr17_27278478_27278978	1	1	1	1
chr17_27279279_27279779	1	1	1	1
chr17_27300392_27300892	0	0	0	0
chr17_27309319_27309819	0	1	0	1
chr17_27319153_27319653	0	0	0	0
chr17_27332782_27333282	0	0	0	0
chr17_27375496_27375996	1	0	0	0
chr17_27413114_27413614	0	0	0	0
chr17_27444078_27444578	1	0	0	0
chr17_27465482_27465982	0	0	0	0
chr17_27467085_27467585	0	0	1	0
chr17_27467980_27468480	0	0	0	0
chr17_27472274_27472774	0	0	0	0
chr17_27475779_27476279	1	0	1	0
chr17_27503831_27504331	0	0	0	0
chr17_27507204_27507704	0	0	0	0
chr17_27522717_27523217	0	0	0	0
chr17_27546359_27546859	0	0	0	0
chr17_27594646_27595146	0	0	0	0
chr17_27620953_27621453	1	1	1	1
chr17_27696885_27697385	1	1	0	0
chr17_27717055_27717555	1	0	0	1
chr17_27863970_27864470	0	0	0	0
chr17_27870717_27871217	0	0	0	1
chr17_27876398_27876898	0	0	0	0
chr17_27895066_27895566	0	1	0	0
chr17_27907295_27907795	1	0	1	1
chr17_27916441_27916941	0	0	0	0
chr17_27918608_27919108	0	0	0	0
chr17_27940375_27940875	0	0	0	0
chr17_27942425_27942925	0	0	0	0
chr17_27944032_27944532	1	0	0	0
chr17_27944902_27945402	0	0	0	0
chr17_27949680_27950180	0	0	0	0
chr17_27966369_27966869	0	0	0	0
chr17_28001251_28001751	1	0	0	0
chr17_28009048_28009548	0	0	0	0
chr17_28033583_28034083	1	1	1	0
chr17_28049662_28050162	0	0	1	0
chr17_28087260_28087760	0	0	1	0
chr17_28088092_28088592	0	0	1	0
chr17_28106200_28106700	0	0	0	0
chr17_28134989_28135489	0	0	0	0
chr17_28152313_28152813	0	0	0	0
chr17_28258227_28258727	1	0	1	0
chr17_28348661_28349161	0	0	0	0
chr17_28358411_28358911	0	0	0	0
chr17_28431469_28431969	0	1	0	1
chr17_28443571_28444071	1	1	1	0
chr17_28618751_28619251	0	0	0	0
chr17_28650197_28650697	0	0	0	0
chr17_28659111_28659611	0	0	0	1
chr17_28663570_28664070	0	0	0	0
chr17_28667057_28667557	0	0	0	0
chr17_28690767_28691267	0	0	1	1
chr17_28705631_28706131	0	1	1	1
chr17_28731986_28732486	0	0	0	0
chr17_28739286_28739786	0	0	0	0
chr17_28804124_28804624	0	0	1	1
chr17_28804756_28805256	0	0	0	0
chr17_28927196_28927696	0	0	0	0
chr17_29024828_29025328	0	1	0	0
chr17_29035219_29035719	0	0	0	0
chr17_29046278_29046778	0	0	0	0
chr17_29058275_29058775	0	1	1	0
chr17_29135649_29136149	1	0	1	0
chr17_29151523_29152023	0	1	1	0
chr17_29158705_29159205	0	0	1	0
chr17_29232845_29233345	0	1	1	0
chr17_29248651_29249151	0	0	0	1
chr17_29421627_29422127	0	0	0	0
chr17_29422626_29423126	0	0	0	0
chr17_29632109_29632609	0	0	0	1
chr17_29637233_29637733	0	1	0	0
chr17_29648557_29649057	0	0	1	0
chr17_29700129_29700629	0	0	1	0
chr17_29716327_29716827	0	0	0	0
chr17_29742086_29742586	0	0	0	0
chr17_29760007_29760507	1	0	0	0
chr17_29814676_29815176	1	1	1	1
chr17_29820127_29820627	0	0	0	0
chr17_29821285_29821785	0	0	0	0
chr17_29835719_29836219	1	1	1	1
chr17_29843666_29844166	0	0	0	0
chr17_29852292_29852792	0	0	0	0
chr17_29862655_29863155	0	0	0	0
chr17_29876671_29877171	0	0	1	0
chr17_29885946_29886446	0	0	0	0
chr17_30005720_30006220	0	0	0	0
chr17_30169507_30170007	0	0	0	0
chr17_30186121_30186621	0	0	0	0
chr17_30228554_30229054	1	1	1	1
chr17_30234292_30234792	0	0	0	0
chr17_30239692_30240192	0	0	0	0
chr17_30263830_30264330	0	0	1	0
chr17_30334137_30334637	0	0	1	1
chr17_30334735_30335235	0	0	0	0
chr17_30393895_30394395	0	0	0	0
chr17_30406727_30407227	0	0	0	0
chr17_30454444_30454944	0	1	1	0
chr17_30465840_30466340	0	0	0	0
chr17_30469026_30469526	1	0	0	0
chr17_30579989_30580489	0	0	0	0
chr17_30646390_30646890	0	0	0	0
chr17_30668102_30668602	1	0	0	1
chr17_30668778_30669278	0	1	0	0
chr17_30676855_30677355	1	0	1	0
chr17_30677676_30678176	0	0	0	0
chr17_30692191_30692691	0	0	0	0
chr17_30771159_30771659	1	1	1	0
chr17_30785184_30785684	1	0	0	0
chr17_30813336_30813836	0	0	0	0
chr17_30830449_30830949	1	0	0	0
chr17_30842708_30843208	1	0	0	0
chr17_30936078_30936578	0	0	0	0
chr17_31067137_31067637	0	0	0	0
chr17_31203256_31203756	0	0	0	0
chr17_31204086_31204586	0	1	1	0
chr17_31236873_31237373	0	0	0	0
chr17_31263832_31264332	0	0	1	0
chr17_31297938_31298438	0	0	0	0
chr17_31534591_31535091	0	0	0	0
chr17_31636650_31637150	0	0	0	0
chr17_31662881_31663381	0	0	0	0
chr17_31813065_31813565	0	0	0	0
chr17_31830404_31830904	0	0	0	0
chr17_31847353_31847853	0	0	0	0
chr17_31994010_31994510	0	1	0	0
chr17_32001563_32002063	0	0	0	0
chr17_32068795_32069295	0	0	0	0
chr17_32136396_32136896	0	0	0	0
chr17_32265681_32266181	0	0	0	0
chr17_32297264_32297764	0	0	0	0
chr17_32304472_32304972	0	0	0	0
chr17_32393068_32393568	0	0	0	0
chr17_32498301_32498801	1	0	0	0
chr17_32526859_32527359	1	1	0	0
chr17_32544336_32544836	1	0	0	0
chr17_32553934_32554434	0	0	0	0
chr17_32560585_32561085	0	0	0	0
chr17_32688446_32688946	0	0	0	0
chr17_32697902_32698402	0	0	0	0
chr17_32812951_32813451	0	0	0	0
chr17_32965181_32965681	0	0	0	0
chr17_33211963_33212463	0	0	0	0
chr17_33288258_33288758	1	1	1	0
chr17_33307366_33307866	0	0	0	0
chr17_33317842_33318342	0	0	0	0
chr17_33325158_33325658	0	0	0	0
chr17_33349726_33350226	0	0	0	0
chr17_33373611_33374111	0	0	0	0
chr17_33378155_33378655	0	1	1	0
chr17_33390469_33390969	0	0	1	1
chr17_33401122_33401622	0	0	0	0
chr17_33416160_33416660	0	1	0	0
chr17_33446500_33447000	0	0	1	0
chr17_33468961_33469461	0	0	1	0
chr17_33487668_33488168	0	0	0	0
chr17_33488499_33488999	0	0	0	0
chr17_33498385_33498885	0	0	0	0
chr17_33504446_33504946	0	0	0	0
chr17_33541117_33541617	1	1	1	1
chr17_33569183_33569683	1	0	1	0
chr17_33569751_33570251	1	0	1	0
chr17_33571337_33571837	0	0	0	0
chr17_33613071_33613571	0	0	0	0
chr17_33639896_33640396	0	1	1	1
chr17_33668609_33669109	0	0	0	0
chr17_33674360_33674860	0	0	0	0
chr17_33695006_33695506	0	0	0	0
chr17_33700355_33700855	1	0	1	0
chr17_33701473_33701973	0	0	0	1
chr17_33709087_33709587	0	0	0	0
chr17_33759344_33759844	0	1	1	0
chr17_33775141_33775641	0	0	0	0
chr17_33814109_33814609	0	0	0	0
chr17_33815157_33815657	0	0	0	0
chr17_33828578_33829078	0	0	0	0
chr17_33848567_33849067	0	0	0	0
chr17_33849548_33850048	0	0	0	0
chr17_33860258_33860758	0	0	0	0
chr17_33866271_33866771	0	0	1	0
chr17_33867796_33868296	0	0	0	0
chr17_33894826_33895326	1	0	1	1
chr17_33905442_33905942	0	1	1	0
chr17_33914172_33914672	1	1	1	1
chr17_34052386_34052886	0	0	0	1
chr17_34058398_34058898	0	0	0	0
chr17_34074433_34074933	0	0	0	0
chr17_34091334_34091834	1	0	1	0
chr17_34131699_34132199	0	0	0	0
chr17_34135993_34136493	1	1	1	1
chr17_34198401_34198901	0	0	0	1
chr17_34199037_34199537	0	0	0	0
chr17_34257602_34258102	1	0	0	0
chr17_34302901_34303401	0	0	0	0
chr17_34363740_34364240	0	0	0	0
chr17_34409857_34410357	0	0	0	0
chr17_34415426_34415926	0	0	0	1
chr17_34432590_34433090	0	0	0	1
chr17_34454604_34455104	0	0	0	0
chr17_34476268_34476768	0	0	0	0
chr17_34819718_34820218	0	0	0	0
chr17_34838716_34839216	0	0	0	0
chr17_34842178_34842678	1	1	1	0
chr17_34890816_34891316	1	0	1	0
chr17_34900363_34900863	1	1	0	0
chr17_34901302_34901802	1	1	1	0
chr17_34906377_34906877	0	0	0	0
chr17_34946481_34946981	0	0	0	0
chr17_34947982_34948482	1	0	0	0
chr17_34957708_34958208	0	0	1	0
chr17_34985672_34986172	0	0	0	0
chr17_35030582_35031082	1	0	0	0
chr17_35060242_35060742	0	0	0	0
chr17_35062542_35063042	0	0	0	0
chr17_35078401_35078901	0	0	0	0
chr17_35288866_35289366	0	0	0	0
chr17_35305962_35306462	1	1	1	0
chr17_35404862_35405362	0	0	0	0
chr17_35446850_35447350	0	0	0	0
chr17_35451333_35451833	0	0	0	0
chr17_35481619_35482119	0	0	0	0
chr17_35490438_35490938	0	0	0	0
chr17_35715874_35716374	1	1	1	0
chr17_35730408_35730908	0	0	0	0
chr17_35754556_35755056	0	0	0	0
chr17_35766503_35767003	0	0	1	0
chr17_35767023_35767523	0	0	0	0
chr17_35849650_35850150	0	1	0	0
chr17_35850160_35850660	1	0	0	0
chr17_35866736_35867236	0	0	0	0
chr17_35969312_35969812	1	0	1	1
chr17_36003172_36003672	0	0	1	1
chr17_36102704_36103204	0	0	0	0
chr17_36151257_36151757	0	0	0	0
chr17_36313630_36314130	0	0	0	0
chr17_36413133_36413633	0	0	1	0
chr17_36452733_36453233	1	0	1	1
chr17_36476420_36476920	0	0	0	0
chr17_36489466_36489966	0	0	0	0
chr17_36504929_36505429	0	0	0	0
chr17_36507485_36507985	0	0	1	0
chr17_36570879_36571379	0	0	0	0
chr17_36571806_36572306	0	0	0	0
chr17_36584713_36585213	0	0	0	0
chr17_36600265_36600765	1	0	0	0
chr17_36641041_36641541	0	0	0	0
chr17_36641759_36642259	0	1	0	0
chr17_36665509_36666009	0	0	0	0
chr17_36714260_36714760	0	0	0	0
chr17_36715555_36716055	1	0	1	0
chr17_36721026_36721526	0	0	0	0
chr17_36734829_36735329	0	0	0	0
chr17_36740467_36740967	0	0	0	0
chr17_36754725_36755225	0	0	0	0
chr17_36823725_36824225	0	0	0	0
chr17_36831036_36831536	0	1	1	0
chr17_36833224_36833724	0	0	0	0
chr17_36857627_36858127	0	0	0	0
chr17_36860048_36860548	1	0	0	0
chr17_36861114_36861614	0	0	0	0
chr17_36874821_36875321	0	0	0	0
chr17_36884437_36884937	0	0	1	0
chr17_36886217_36886717	0	0	0	0
chr17_36890009_36890509	0	0	0	0
chr17_36891338_36891838	0	0	0	0
chr17_36898793_36899293	0	0	0	0
chr17_36907928_36908428	1	0	0	0
chr17_36908520_36909020	1	1	1	1
chr17_36917906_36918406	0	0	0	0
chr17_36955815_36956315	1	0	1	0
chr17_36981327_36981827	0	1	1	0
chr17_37009803_37010303	1	1	1	0
chr17_37025363_37025863	1	0	1	0
chr17_37025884_37026384	1	0	1	0
chr17_37026612_37027112	0	0	0	0
chr17_37033644_37034144	1	0	1	0
chr17_37046680_37047180	0	0	0	0
chr17_37047684_37048184	0	0	0	0
chr17_37054410_37054910	1	0	0	0
chr17_37054935_37055435	0	0	0	0
chr17_37057309_37057809	0	0	0	0
chr17_37076178_37076678	0	0	0	0
chr17_37080093_37080593	0	0	0	0
chr17_37123487_37123987	0	0	1	0
chr17_37132172_37132672	0	0	0	0
chr17_37139322_37139822	0	0	0	0
chr17_37159310_37159810	0	0	0	0
chr17_37172980_37173480	1	0	0	0
chr17_37212961_37213461	1	1	1	0
chr17_37225554_37226054	0	0	0	0
chr17_37260709_37261209	0	0	0	0
chr17_37309131_37309631	0	0	1	0
chr17_37310150_37310650	1	0	1	0
chr17_37320873_37321373	0	0	1	0
chr17_37323662_37324162	0	0	0	0
chr17_37331119_37331619	0	0	0	0
chr17_37353682_37354182	0	0	0	0
chr17_37356196_37356696	1	0	1	0
chr17_37360625_37361125	0	0	0	1
chr17_37365897_37366397	0	0	0	0
chr17_37382007_37382507	0	0	0	0
chr17_37391824_37392324	1	0	0	0
chr17_37394762_37395262	0	1	0	0
chr17_37395826_37396326	0	0	0	0
chr17_37400928_37401428	0	0	0	0
chr17_37557683_37558183	0	0	1	0
chr17_37558628_37559128	0	0	0	0
chr17_37566241_37566741	0	0	0	0
chr17_37607168_37607668	1	1	1	1
chr17_37617701_37618201	1	0	1	0
chr17_37688092_37688592	0	0	0	0
chr17_37778123_37778623	0	0	1	0
chr17_37793223_37793723	0	0	1	0
chr17_37824612_37825112	0	0	0	0
chr17_37832488_37832988	0	0	0	0
chr17_37835684_37836184	0	0	0	0
chr17_37843952_37844452	0	1	1	0
chr17_37879700_37880200	0	0	0	0
chr17_37886452_37886952	0	1	1	0
chr17_37894736_37895236	0	0	0	0
chr17_37910487_37910987	0	0	1	0
chr17_37926159_37926659	1	0	1	0
chr17_37934125_37934625	0	0	1	0
chr17_37950521_37951021	0	0	0	0
chr17_37956742_37957242	0	0	1	0
chr17_37969740_37970240	1	0	1	1
chr17_37975445_37975945	0	0	0	0
chr17_38001768_38002268	0	0	0	0
chr17_38020266_38020766	0	0	0	0
chr17_38023841_38024341	0	0	0	0
chr17_38082610_38083110	0	0	0	0
chr17_38083692_38084192	0	0	1	0
chr17_38096250_38096750	0	0	0	0
chr17_38109160_38109660	0	0	1	0
chr17_38115124_38115624	0	0	0	0
chr17_38136610_38137110	1	1	1	1
chr17_38169883_38170383	1	0	0	0
chr17_38182242_38182742	0	0	0	0
chr17_38183207_38183707	0	0	0	0
chr17_38210574_38211074	1	1	1	0
chr17_38218897_38219397	0	0	0	0
chr17_38225046_38225546	0	0	0	1
chr17_38231758_38232258	0	0	1	0
chr17_38252298_38252798	0	0	1	1
chr17_38255302_38255802	1	1	1	1
chr17_38256779_38257279	0	0	0	0
chr17_38264345_38264845	0	1	1	1
chr17_38267863_38268363	0	0	0	0
chr17_38269345_38269845	1	1	1	1
chr17_38277940_38278440	0	0	0	0
chr17_38279362_38279862	0	0	0	0
chr17_38296524_38297024	0	1	1	0
chr17_38324575_38325075	0	0	0	0
chr17_38333464_38333964	0	0	1	0
chr17_38346595_38347095	0	0	0	0
chr17_38347809_38348309	0	0	0	0
chr17_38358003_38358503	0	0	0	0
